#erel:= 0.800;
#emax:= 1014.021;
#q:= 0.000;
#nesce:=    68;
#etime:= 1.143;
#snodes:=   994;
param nS:=   100;
param nSG:=    30;
param nRVSG :=
 1 24    4 24    7  2   10  2   13  2   16  2   19  2   22  2   25  2   28  2
 2 24    5  2    8  2   11  2   14  2   17  2   20  2   23  2   26  2   29  2
 3 24    6  2    9  2   12  2   15 12   18  2   21  2   24  2   27  2   30 24
;

param ScenF :=
  1  92.7329       46  59.31         91  89.3331      136   0.5266
    2	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	111.702000	104.866000	104.180000	103.928000	102.564000	109.889000	115.538000	110.978000	101.929000	85.622600	58.080400	52.575200	53.339200	52.801700	66.410300	86.811700	87.605800	107.205000	116.136000	109.121000	119.734000	110.809000	102.269000	123.410000	130.449000	110.385000	100.323000	108.922000	95.195800	113.012000	112.721000	118.267000	84.101200	76.245200	44.245700	29.430500	32.571100	20.468200	24.063300	54.058300	69.062100	76.605300	75.171300	74.646900	74.472200	78.913300	70.556900	0.231000	0.000000	0.194430	0.000000	0.195598	0.000000	0.156431	0.000000	0.183916	0.000000	0.187281	0.000000	0.236818	0.000000	0.287662	0.049100	0.339843	0.236700	0.354911	0.472200	65.450000	89.776400	95.953300	75.942800	90.457000	119.612000	129.108000	138.747000	122.698000	133.855000	133.776000	132.346000	0.256570	0.379600	0.213632	0.614300	0.176645	0.893500	0.164952	1.049900	0.470204	0.630600	0.452177	0.343000	0.448621	0.055100	0.466010	0.000000	0.523808	0.000000	0.593385	0.000000	0.675671	0.000000	0.730268	0.000000	0.729534	0.000000	0.691314	0.000000	0.623566	0.000000	0.000000	0.000000	0.000000	1.482430	0.000000	0.300259	0.373718	0.000000	40.196500	0.000000	0.000000	341.492000	64.828700	20.798300	0.000000	2.296080	68.048800	0.000000	0.752836	0.746274	0.827120	1.086730	
    3	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	102.321000	94.397300	95.408000	91.863600	92.803800	97.065800	110.863000	114.736000	99.019800	72.031300	48.520800	49.802000	46.065100	47.098200	57.723800	77.784600	85.495700	111.496000	120.997000	116.224000	121.222000	108.941000	100.025000	123.410000	117.053000	98.336700	85.395000	94.282800	93.143800	108.486000	113.334000	105.995000	76.462900	64.972700	35.343300	17.862800	8.789990	0.029291	10.495600	28.572600	48.900800	91.785500	91.668400	73.680600	79.289800	76.532100	73.265300	0.231000	0.000000	0.195023	0.000000	0.187208	0.000000	0.167544	0.000000	0.195904	0.000000	0.170532	0.000000	0.204353	0.000000	0.238691	0.052200	0.281302	0.237600	0.320374	0.523400	65.450000	84.080300	81.088200	91.733700	96.663300	107.758000	137.822000	133.313000	153.408000	143.157000	133.581000	125.033000	0.343652	0.668700	0.283538	0.607500	0.402220	0.637000	0.420075	0.389600	0.446279	0.465800	0.370629	0.230500	0.369651	0.043100	0.416110	0.000000	0.462939	0.000000	0.499627	0.000000	0.564958	0.000000	0.587370	0.000000	0.614471	0.000000	0.583722	0.000000	0.623566	0.000000	0.000000	0.000000	0.000000	0.508164	0.000000	0.810430	0.206208	0.000000	4.860680	0.000000	0.000000	326.045000	38.413700	11.317200	0.000000	2.296080	68.048800	0.000000	0.752836	0.746274	0.827120	1.086730	
    4	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	111.702000	104.866000	104.180000	103.928000	102.564000	109.889000	115.538000	110.978000	101.929000	85.622600	58.080400	52.575200	53.339200	52.801700	66.410300	86.811700	87.605800	107.205000	116.136000	109.121000	119.734000	110.809000	102.269000	123.410000	130.449000	110.385000	100.323000	108.922000	95.195800	113.012000	112.721000	118.267000	84.101200	76.245200	44.245700	29.430500	32.571100	20.468200	24.063300	54.058300	69.062100	76.605300	75.171300	74.646900	74.472200	78.913300	70.556900	0.231000	0.000000	0.194430	0.000000	0.195598	0.000000	0.156431	0.000000	0.183916	0.000000	0.187281	0.000000	0.236818	0.000000	0.287662	0.049100	0.339843	0.236700	0.354911	0.472200	65.450000	80.559400	78.974100	76.636400	84.429800	105.745000	106.127000	121.155000	133.360000	146.043000	135.950000	122.530000	0.111735	0.367500	0.067441	0.302800	0.053307	0.261600	0.052425	0.193300	0.037696	0.329800	0.051097	0.168700	0.088039	0.036500	0.135216	0.000000	0.203289	0.000000	0.232112	0.000000	0.255089	0.000000	0.285182	0.000000	0.301899	0.000000	0.312732	0.000000	0.623566	0.235170	0.000000	0.000000	0.000000	0.077046	0.040112	0.766065	0.471778	0.000000	0.000000	0.000000	0.000000	307.466000	43.766400	17.626200	0.000000	2.794770	54.844400	0.000000	0.695152	0.880178	0.870802	1.013730	
    5	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	111.702000	104.866000	104.180000	103.928000	102.564000	109.889000	115.538000	110.978000	101.929000	85.622600	58.080400	52.575200	53.339200	52.801700	66.410300	86.811700	87.605800	107.205000	116.136000	109.121000	119.734000	110.809000	102.269000	123.410000	130.449000	110.385000	100.323000	108.922000	95.195800	113.012000	112.721000	118.267000	84.101200	76.245200	44.245700	29.430500	32.571100	20.468200	24.063300	54.058300	69.062100	76.605300	75.171300	74.646900	74.472200	78.913300	70.556900	0.231000	0.000000	0.194430	0.000000	0.195598	0.000000	0.156431	0.000000	0.183916	0.000000	0.187281	0.000000	0.236818	0.000000	0.287662	0.049100	0.339843	0.236700	0.354911	0.472200	65.450000	59.003000	48.677700	59.356600	70.236700	95.482300	96.248100	119.519000	113.301000	130.896000	127.313000	122.538000	0.367248	0.858200	0.241259	0.661200	0.222672	0.451700	0.215169	0.592900	0.219073	0.357000	0.218583	0.212800	0.232569	0.032700	0.276055	0.000000	0.360157	0.000000	0.425983	0.000000	0.481623	0.000000	0.501668	0.000000	0.475200	0.000000	0.453498	0.000000	0.623566	0.591346	0.062882	0.137753	0.620767	0.102758	0.053137	0.707944	0.401466	0.000000	0.000000	10.295100	5.540790	245.393000	46.753400	10.601300	0.000000	2.162660	53.783300	0.000000	0.766973	0.757468	0.885452	1.104870	
    6	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	120.094000	108.394000	100.773000	89.383400	88.828900	102.265000	110.007000	112.939000	86.012900	85.924100	61.254300	53.122000	50.690400	48.791500	63.820000	85.913800	94.127200	123.771000	116.117000	109.055000	119.408000	109.832000	99.981800	123.410000	125.182000	100.093000	88.537700	102.126000	106.449000	113.330000	113.519000	108.348000	85.637300	69.297300	39.463300	27.457200	11.029300	14.542800	20.383100	33.613400	54.226800	106.970000	100.497000	75.780100	74.260100	79.786700	66.183100	0.231000	0.000000	0.191188	0.000000	0.163147	0.000000	0.151495	0.000000	0.146731	0.000000	0.144118	0.000000	0.236535	0.000000	0.262361	0.065100	0.280344	0.394600	0.332088	0.621400	65.450000	83.510700	64.863800	70.353400	69.952500	104.899000	97.748700	118.767000	122.625000	128.988000	132.908000	116.235000	0.378177	0.690600	0.347122	0.765300	0.348036	0.626200	0.422208	0.469900	0.438501	0.374200	0.423794	0.168400	0.362327	0.031500	0.416110	0.000000	0.503423	0.000000	0.572834	0.000000	0.609120	0.000000	0.642732	0.000000	0.593349	0.000000	0.669842	0.000000	0.623566	0.000000	0.000000	0.379757	0.160920	0.517657	0.000000	0.538508	0.598640	1.409800	12.249900	0.000000	0.000000	464.188000	32.730700	19.800100	8.177420	0.000000	60.517600	0.023887	0.774077	0.807624	0.772214	1.139060	
    7	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	108.064000	98.746500	92.812500	97.775700	95.163200	100.806000	115.961000	108.210000	90.902700	85.313900	60.627100	59.539600	61.870800	40.249700	51.738300	69.663000	80.415400	113.512000	98.483600	95.972300	114.609000	115.259000	104.418000	123.410000	115.991000	94.779200	91.887500	89.560200	101.814000	117.140000	109.584000	109.692000	90.237700	83.227300	43.056300	38.028400	29.657800	17.063800	0.000000	17.134400	51.833800	79.377100	91.836700	74.096900	78.078200	73.406800	69.360400	0.231000	0.000000	0.197525	0.000000	0.207640	0.000000	0.207545	0.000000	0.201802	0.000000	0.240962	0.000000	0.272924	0.000000	0.314663	0.043400	0.325496	0.283200	0.430971	0.492000	65.450000	71.888400	66.209400	56.851200	46.770600	80.787900	100.299000	129.093000	146.542000	129.013000	134.907000	127.320000	0.573736	0.280900	0.533324	0.379300	0.468947	0.287200	0.398506	0.227500	0.355578	0.238000	0.195523	0.158000	0.436073	0.018100	0.470263	0.000000	0.498986	0.000000	0.547632	0.000000	0.580194	0.000000	0.576482	0.000000	0.548603	0.000000	0.518825	0.000000	0.623566	0.017748	0.227364	0.225537	0.000000	0.000000	0.000000	0.649035	0.287978	0.748789	0.000000	0.000000	0.000000	372.852000	39.469000	19.729100	18.737300	4.281880	35.804600	0.154942	0.597519	0.751198	0.832404	0.714108	
    8	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	108.313000	92.801000	94.997400	94.160200	92.081400	97.051800	110.834000	108.731000	85.478300	85.556700	55.241300	41.639900	49.155100	48.657900	59.140400	79.963100	75.508600	111.420000	114.977000	109.679000	127.254000	111.884000	92.988300	123.410000	120.132000	101.080000	90.649200	96.303400	92.051600	118.938000	112.504000	107.961000	77.141200	67.038500	31.381900	24.440800	22.577800	12.978500	9.766130	39.961400	59.020700	91.586100	76.358000	74.616500	91.847900	77.694400	65.693900	0.231000	0.000000	0.185022	0.000000	0.194454	0.000000	0.171299	0.000000	0.173526	0.000000	0.209987	0.000000	0.241815	0.000000	0.295598	0.054900	0.362341	0.318300	0.357225	0.434700	65.450000	55.815800	45.133000	39.855800	85.110700	107.866000	109.189000	118.176000	128.887000	143.453000	139.325000	134.744000	0.347177	0.583300	0.317527	0.432300	0.418524	0.552100	0.279291	0.624500	0.372985	0.504600	0.455790	0.141900	0.388459	0.032300	0.415307	0.000000	0.481432	0.000000	0.526197	0.000000	0.575006	0.000000	0.600182	0.000000	0.584612	0.000000	0.555441	0.000000	0.623566	0.000000	0.000000	0.290728	0.150057	0.668962	0.539795	1.531020	0.373404	0.000000	14.751400	6.521270	0.000000	258.694000	33.707700	5.240220	10.719900	2.528640	72.432400	0.000000	0.585945	0.758287	0.856871	0.986748	
    9	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	111.702000	104.866000	104.180000	103.928000	102.564000	109.889000	115.538000	110.978000	101.929000	85.622600	58.080400	52.575200	53.339200	52.801700	66.410300	86.811700	87.605800	107.205000	116.136000	109.121000	119.734000	110.809000	102.269000	123.410000	130.449000	110.385000	100.323000	108.922000	95.195800	113.012000	112.721000	118.267000	84.101200	76.245200	44.245700	29.430500	32.571100	20.468200	24.063300	54.058300	69.062100	76.605300	75.171300	74.646900	74.472200	78.913300	70.556900	0.231000	0.000000	0.194430	0.000000	0.195598	0.000000	0.156431	0.000000	0.183916	0.000000	0.187281	0.000000	0.236818	0.000000	0.287662	0.049100	0.339843	0.236700	0.354911	0.472200	65.450000	76.726600	67.844700	75.535000	80.995400	126.149000	125.798000	96.164800	109.364000	109.127000	109.415000	103.526000	0.160665	0.716800	0.179235	0.843800	0.218595	0.657100	0.254453	0.478500	0.281401	0.411700	0.304745	0.170900	0.355983	0.032100	0.419238	0.000000	0.463975	0.000000	0.506465	0.000000	0.535856	0.000000	0.569481	0.000000	0.576979	0.000000	0.564366	0.000000	0.623566	0.000000	0.000000	0.000000	0.000000	1.482430	0.000000	0.629094	0.652738	0.000000	24.820100	0.000000	0.000000	461.072000	74.034200	30.273800	0.000000	4.337540	33.689400	0.402555	0.805328	0.965880	0.883718	0.960231	
   10	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	111.702000	104.866000	104.180000	103.928000	102.564000	109.889000	115.538000	110.978000	101.929000	85.622600	58.080400	52.575200	53.339200	52.801700	66.410300	86.811700	87.605800	107.205000	116.136000	109.121000	119.734000	110.809000	102.269000	123.410000	130.449000	110.385000	100.323000	108.922000	95.195800	113.012000	112.721000	118.267000	84.101200	76.245200	44.245700	29.430500	32.571100	20.468200	24.063300	54.058300	69.062100	76.605300	75.171300	74.646900	74.472200	78.913300	70.556900	0.231000	0.000000	0.194430	0.000000	0.195598	0.000000	0.156431	0.000000	0.183916	0.000000	0.187281	0.000000	0.236818	0.000000	0.287662	0.049100	0.339843	0.236700	0.354911	0.472200	65.450000	89.490400	89.196200	81.723200	88.978900	159.948000	162.555000	173.868000	165.845000	165.151000	163.653000	147.160000	0.356854	0.386300	0.326811	0.314000	0.295005	0.607700	0.273429	0.428100	0.261052	0.328800	0.232426	0.268700	0.204749	0.022500	0.236378	0.000000	0.297124	0.000000	0.354617	0.000000	0.404719	0.000000	0.435668	0.000000	0.437618	0.000000	0.412719	0.000000	0.623566	0.400734	0.086612	0.200362	0.000000	0.624838	0.162027	0.701878	0.548468	0.000000	2.997600	0.000000	0.000000	201.471000	33.891500	16.717700	0.000000	1.583240	59.299000	0.245814	0.763529	0.744241	0.954458	0.866968	
   11	131.630000	114.280000	104.000000	97.000000	84.990000	84.780000	85.950000	93.000000	99.250000	85.620000	67.040000	40.000000	42.500000	36.950000	30.520000	36.940000	58.900000	84.530000	101.000000	101.800000	92.000000	84.990000	78.780000	40.000000	18.560000	20.000000	31.680000	37.760000	60.040000	60.280000	59.560000	40.000000	335.080000	655.080000	93.280000	11.440000	9.880000	10.000000	12.080000	31.640000	329.840000	334.880000	43.200000	25.480000	28.440000	47.640000	62.400000	146.800000	125.440000	120.094000	108.394000	100.773000	89.383400	88.828900	102.265000	110.007000	112.939000	86.012900	85.924100	61.254300	53.122000	50.690400	48.791500	63.820000	85.913800	94.127200	123.771000	116.117000	109.055000	119.408000	109.832000	99.981800	123.410000	125.182000	100.093000	88.537700	102.126000	106.449000	113.330000	113.519000	108.348000	85.637300	69.297300	39.463300	27.457200	11.029300	14.542800	20.383100	33.613400	54.226800	106.970000	100.497000	75.780100	74.260100	79.786700	66.183100	0.231000	0.000000	0.191188	0.000000	0.163147	0.000000	0.151495	0.000000	0.146731	0.000000	0.144118	0.000000	0.236535	0.000000	0.262361	0.065100	0.280344	0.394600	0.332088	0.621400	65.450000	83.510700	64.863800	70.353400	69.952500	104.899000	97.748700	118.767000	122.625000	128.988000	132.908000	116.235000	0.378177	0.690600	0.347122	0.765300	0.348036	0.626200	0.422208	0.469900	0.438501	0.374200	0.423794	0.168400	0.362327	0.031500	0.416110	0.000000	0.503423	0.000000	0.572834	0.000000	0.609120	0.000000	0.642732	0.000000	0.593349	0.000000	0.669842	0.000000	0.623566	0.000000	0.000000	0.379757	0.160920	0.517657	0.000000	0.538508	0.598640	1.409800	12.249900	0.000000	0.000000	464.188000	32.730700	19.800100	8.177420	0.000000	60.517600	0.023887	0.774077	0.807624	0.772214	1.139060	
